CustomerID,ProdTaken,Age,Company Invited,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,insurance,TypeofContact
202791,0,48,Company Invited,3,11,Small Business,Male,3,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,21654,0,Company Invited
202792,0,43,Self Enquiry,1,30,Salaried,Female,3,4,Super Deluxe,3,Single,4,0,3,0,,AVP,34670,1,Self Enquiry
202793,0,30,Company Invited,3,9,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,2,1,2,Manager,23327,0,Company Invited
202794,0,43,Self Enquiry,2,9,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,21374,0,Self Enquiry
202795,0,33,Self Enquiry,1,9,Small Business,Female,4,4,Basic,4,Divorced,3,0,4,0,1,Executive,21048,0,Self Enquiry
202796,0,49,Self Enquiry,3,36,Small Business,Female,4,4,Standard,3,Divorced,5,0,4,0,1,Senior Manager,31182,1,Self Enquiry
202797,0,38,Self Enquiry,1,13,Small Business,Male,3,3,Deluxe,5,Married,6,1,3,1,2,Manager,24652,0,Self Enquiry
202798,0,31,Company Invited,3,32,Large Business,Female,3,4,Deluxe,3,Divorced,2,1,3,1,1,Manager,23414,0,Company Invited
202799,0,27,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,5,1,1,Manager,23974,0,Self Enquiry
202800,0,43,Self Enquiry,1,9,Salaried,Male,4,5,Deluxe,3,Unmarried,5,0,2,0,2,Manager,25459,0,Self Enquiry
202801,1,22,Company Invited,3,7,Large Business,Female,3,5,Basic,4,Single,3,1,5,1,2,Executive,20852,1,Company Invited
202802,0,37,Company Invited,3,7,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,6,0,2,1,2,Manager,25331,0,Company Invited
202803,0,37,Company Invited,3,10,Small Business,Male,3,5,Standard,3,Divorced,6,0,2,0,2,Senior Manager,28377,1,Company Invited
202804,0,58,Self Enquiry,1,7,Small Business,Male,3,4,Deluxe,3,Divorced,4,0,3,1,2,Manager,25433,0,Self Enquiry
202805,0,41,Self Enquiry,1,17,Salaried,Female,3,3,Basic,3,Divorced,5,1,3,0,2,Executive,20891,0,Self Enquiry
202806,0,22,Company Invited,3,16,Small Business,Male,3,4,Basic,3,Unmarried,3,0,4,0,1,Executive,21288,0,Company Invited
202807,1,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Unmarried,3,1,2,1,1,Executive,21529,1,Self Enquiry
202808,0,38,Self Enquiry,1,17,Small Business,Female,4,4,Basic,5,Divorced,8,0,2,1,2,Executive,22130,0,Self Enquiry
202809,0,47,Company Invited,1,14,Small Business,Female,2,4,Deluxe,3,Divorced,4,0,5,0,1,Manager,23936,0,Company Invited
202810,1,42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,1,Company Invited
202811,0,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,0,3,Senior Manager,29174,1,Self Enquiry
202812,1,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Divorced,4,1,3,1,2,Manager,25058,1,Self Enquiry
202813,0,32,Self Enquiry,1,16,Salaried,Male,3,5,Basic,4,Unmarried,2,1,3,1,1,Executive,21335,0,Self Enquiry
202814,1,22,Self Enquiry,3,19,Salaried,Female,3,3,Basic,4,Unmarried,3,0,5,0,2,Executive,21394,1,Self Enquiry
202815,0,30,Self Enquiry,1,30,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,20879,0,Self Enquiry
202816,0,36,Self Enquiry,1,16,Salaried,Male,4,5,Deluxe,4,Unmarried,2,0,2,1,3,Manager,25218,0,Self Enquiry
202817,0,28,Self Enquiry,1,7,Small Business,Male,3,4,Basic,4,Married,3,0,3,0,1,Executive,22494,0,Self Enquiry
202818,0,29,Self Enquiry,3,16,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23931,0,Self Enquiry
202819,0,50,Self Enquiry,1,14,Salaried,Male,3,5,Standard,3,Single,2,0,2,1,2,Senior Manager,29643,1,Self Enquiry
202820,0,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Divorced,6,0,3,0,2,Manager,23614,0,Self Enquiry
202821,0,37,Self Enquiry,1,9,Salaried,Female,4,4,Basic,3,Divorced,6,0,5,1,1,Executive,21221,0,Self Enquiry
202822,1,35,Company Invited,3,26,Small Business,Male,4,3,Deluxe,3,Unmarried,2,1,2,1,3,Manager,23982,1,Company Invited
202823,0,56,Self Enquiry,1,9,Salaried,Female,4,4,Super Deluxe,3,Single,4,1,5,0,,AVP,35337,1,Self Enquiry
202824,0,25,Self Enquiry,3,17,Small Business,Female,4,4,Deluxe,3,Married,3,1,2,0,3,Manager,22938,0,Self Enquiry
202825,0,31,Self Enquiry,3,9,Large Business,Male,4,4,Basic,4,Divorced,3,0,3,1,3,Executive,21154,0,Self Enquiry
202826,1,27,Company Invited,1,10,Large Business,Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,21780,1,Company Invited
202827,0,23,Self Enquiry,1,18,Small Business,Female,3,4,Basic,4,Divorced,3,0,2,1,1,Executive,20922,0,Self Enquiry
202828,0,37,Self Enquiry,3,9,Small Business,Male,4,5,Standard,3,Divorced,3,0,2,1,1,Senior Manager,26274,1,Self Enquiry
202829,1,31,Company Invited,1,11,Large Business,Male,3,4,Basic,3,Single,20,1,4,1,2,Executive,20963,1,Company Invited
202830,0,38,Self Enquiry,1,21,Salaried,Female,4,4,Basic,5,Married,3,0,4,1,1,Executive,21712,0,Self Enquiry
202831,0,41,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,2,0,2,0,2,Manager,24393,0,Self Enquiry
202832,0,43,Self Enquiry,1,7,Salaried,Female,4,4,Basic,5,Married,5,0,3,1,2,Executive,21254,0,Self Enquiry
202833,0,38,Self Enquiry,1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,4,1,5,0,2,Manager,22875,0,Self Enquiry
202834,0,44,Self Enquiry,1,19,Salaried,Male,3,5,Super Deluxe,4,Married,3,0,3,0,2,AVP,33014,1,Self Enquiry
202835,0,41,Self Enquiry,1,9,Small Business,Female,4,5,Deluxe,3,Divorced,8,0,5,1,1,Manager,22126,0,Self Enquiry
202836,0,55,Self Enquiry,1,12,Small Business,Male,3,4,King,5,Divorced,,0,4,1,1,VP,38084,1,Self Enquiry
202837,0,35,Company Invited,3,11,Small Business,Female,4,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,25216,0,Company Invited
202838,0,32,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,5,Divorced,3,0,2,1,1,Manager,22984,0,Self Enquiry
202839,0,44,Company Invited,1,28,Small Business,Male,4,4,Basic,3,Divorced,2,0,4,0,3,Executive,20936,0,Company Invited
202840,0,44,Self Enquiry,1,15,Salaried,Female,4,4,Deluxe,3,Married,6,1,2,0,1,Manager,23200,0,Self Enquiry
202841,0,26,Self Enquiry,3,11,Salaried,Female,3,5,Deluxe,3,Unmarried,3,1,2,0,2,Manager,23165,0,Self Enquiry
202842,0,38,Company Invited,1,32,Small Business,Female,4,4,Deluxe,3,Divorced,5,1,3,1,2,Manager,23127,0,Company Invited
202843,0,32,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Divorced,3,0,4,0,1,Executive,20896,0,Self Enquiry
202844,0,40,Company Invited,1,7,Salaried,Male,3,4,King,3,Married,,1,3,0,2,VP,37875,1,Company Invited
202845,0,57,Company Invited,3,13,Salaried,Female,3,3,Super Deluxe,5,Divorced,2,0,3,1,1,AVP,31890,1,Company Invited
202846,0,31,Self Enquiry,3,19,Large Business,Fe Male,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,25255,0,Self Enquiry
202847,0,42,Self Enquiry,3,7,Small Business,Male,3,3,Standard,5,Divorced,3,0,3,1,2,Senior Manager,27070,1,Self Enquiry
202848,0,29,Self Enquiry,1,24,Small Business,Male,4,4,Deluxe,5,Married,3,0,2,0,1,Manager,23236,0,Self Enquiry
202849,1,26,Self Enquiry,1,10,Small Business,Male,4,4,Basic,5,Divorced,7,0,5,1,2,Executive,22709,1,Self Enquiry
202850,0,53,Self Enquiry,1,10,Small Business,Male,3,5,Standard,3,Divorced,4,1,2,0,1,Senior Manager,26647,1,Self Enquiry
202851,0,46,Self Enquiry,1,17,Salaried,Male,4,4,Basic,3,Divorced,5,0,5,1,1,Executive,21332,0,Self Enquiry
202852,0,53,Self Enquiry,1,11,Salaried,Female,2,4,Super Deluxe,3,Divorced,4,0,5,1,,AVP,35233,1,Self Enquiry
202853,0,43,Company Invited,1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,3,Manager,23234,0,Company Invited
202854,0,31,Self Enquiry,1,9,Salaried,Fe Male,3,6,Deluxe,3,Unmarried,4,0,2,0,2,Manager,24769,0,Self Enquiry
202855,0,61,Self Enquiry,1,14,Salaried,Female,3,4,King,5,Divorced,7,0,5,0,1,VP,38244,1,Self Enquiry
202856,0,47,Self Enquiry,1,25,Small Business,Female,3,4,Deluxe,3,Married,4,0,5,0,1,Manager,23488,0,Self Enquiry
202857,0,43,Company Invited,1,35,Large Business,Female,3,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23201,0,Company Invited
202858,1,25,Self Enquiry,3,7,Large Business,Female,4,4,Basic,4,Unmarried,3,1,4,1,3,Executive,21880,1,Self Enquiry
202859,1,35,Company Invited,3,13,Small Business,Female,3,6,Basic,3,Married,2,0,4,1,2,Executive,21029,1,Company Invited
202860,0,39,Company Invited,1,9,Salaried,Male,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,20380,0,Company Invited
202861,0,41,Self Enquiry,3,9,Salaried,Female,4,4,King,3,Divorced,,0,3,0,1,VP,36719,1,Self Enquiry
202862,0,27,Self Enquiry,1,30,Salaried,Female,3,4,Basic,3,Married,3,0,3,1,2,Executive,21564,0,Self Enquiry
202863,0,31,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Divorced,6,0,3,0,2,Executive,20775,0,Company Invited
202864,0,30,Self Enquiry,1,10,Small Business,Male,4,5,Standard,3,Divorced,3,0,2,1,3,Senior Manager,30613,1,Self Enquiry
202865,1,30,Self Enquiry,1,32,Large Business,Female,4,5,Basic,4,Divorced,7,0,3,0,3,Executive,21224,1,Self Enquiry
202866,1,20,Self Enquiry,2,9,Large Business,Male,3,5,Basic,3,Single,3,0,3,1,2,Executive,21242,1,Self Enquiry
202867,0,31,Company Invited,3,29,Salaried,Female,4,4,Standard,5,Divorced,2,0,2,1,1,Senior Manager,27090,1,Company Invited
202868,0,58,Self Enquiry,3,36,Small Business,Male,3,5,Super Deluxe,3,Married,5,0,3,0,1,AVP,32796,1,Self Enquiry
202869,0,51,Self Enquiry,1,36,Salaried,Male,3,5,Super Deluxe,3,Divorced,,0,5,1,2,AVP,35724,1,Self Enquiry
202870,0,31,Company Invited,1,9,Small Business,Female,3,4,Basic,3,Single,2,0,4,1,1,Executive,21242,0,Company Invited
202871,0,61,Company Invited,3,35,Small Business,Female,4,5,Standard,5,Divorced,6,0,2,1,1,Senior Manager,28944,1,Company Invited
202872,0,48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,2,0,2,Manager,23748,0,Self Enquiry
202873,0,47,Self Enquiry,1,9,Salaried,Male,3,4,Super Deluxe,3,Divorced,,0,5,0,1,AVP,36539,1,Self Enquiry
202874,0,36,Self Enquiry,1,29,Salaried,Male,3,6,Basic,3,Unmarried,2,0,4,1,1,Executive,22908,0,Self Enquiry
202875,0,55,Self Enquiry,1,15,Salaried,Female,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,22458,0,Self Enquiry
202876,0,35,Self Enquiry,1,9,Salaried,Male,4,5,Basic,3,Married,5,0,5,1,1,Executive,21446,0,Self Enquiry
202877,0,47,Self Enquiry,3,17,Small Business,Female,4,5,Standard,3,Divorced,4,1,2,1,2,Senior Manager,27749,1,Self Enquiry
202878,0,32,Self Enquiry,1,16,Salaried,Male,3,4,Standard,4,Married,3,0,3,1,2,Senior Manager,29326,1,Self Enquiry
202879,1,34,Self Enquiry,1,22,Small Business,Male,3,4,Standard,3,Divorced,2,1,5,0,1,Senior Manager,32288,1,Self Enquiry
202880,1,34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086,1,Self Enquiry
202881,0,31,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Unmarried,2,0,2,1,1,Executive,21661,0,Self Enquiry
202882,0,36,Self Enquiry,1,23,Salaried,Male,4,4,Standard,3,Divorced,6,1,2,0,2,Senior Manager,26310,1,Self Enquiry
202883,1,32,Company Invited,1,27,Salaried,Male,4,4,Standard,3,Divorced,5,0,3,1,1,Senior Manager,28502,1,Company Invited
202884,1,35,Company Invited,2,30,Salaried,Female,3,4,Standard,5,Married,2,1,3,1,1,Senior Manager,28628,1,Company Invited
202885,0,43,Company Invited,1,12,Salaried,Male,4,4,Basic,3,Divorced,6,0,3,1,1,Executive,20771,0,Company Invited
202886,0,37,Company Invited,3,17,Small Business,Male,3,4,Standard,3,Single,3,0,2,1,2,Senior Manager,28658,1,Company Invited
202887,1,23,Company Invited,1,11,Large Business,Male,3,5,Basic,3,Unmarried,7,0,5,1,1,Executive,22572,1,Company Invited
202888,0,49,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,22729,0,Self Enquiry
202889,0,56,Self Enquiry,3,25,Salaried,Female,3,4,Super Deluxe,4,Single,5,0,2,0,,AVP,35513,1,Self Enquiry
202890,0,42,Company Invited,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,24908,0,Company Invited
202891,0,36,Self Enquiry,3,7,Small Business,Male,3,4,Deluxe,3,Divorced,2,0,3,1,1,Manager,23395,0,Self Enquiry
202892,0,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,3,AVP,31915,1,Self Enquiry
202893,0,40,Company Invited,1,15,Salaried,Female,3,4,Basic,3,Divorced,3,0,2,0,1,Executive,22433,0,Company Invited
202894,0,32,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,25260,0,Self Enquiry
202895,0,43,Self Enquiry,1,31,Small Business,Male,3,4,Standard,5,Divorced,3,1,2,1,2,Senior Manager,26084,1,Self Enquiry
202896,0,46,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,4,Divorced,2,0,5,1,1,Manager,23483,0,Self Enquiry
202897,1,27,Company Invited,2,24,Salaried,Female,3,4,Basic,3,Married,2,1,5,0,2,Executive,21419,1,Company Invited
202898,0,30,Self Enquiry,1,26,Large Business,Male,3,4,Deluxe,3,Married,6,0,5,0,1,Manager,22940,0,Self Enquiry
202899,0,34,Self Enquiry,1,7,Small Business,Female,4,3,Super Deluxe,3,Married,6,0,2,0,,AVP,34862,1,Self Enquiry
202900,0,32,Self Enquiry,3,14,Salaried,Male,3,5,Standard,3,Married,2,0,3,1,1,Senior Manager,30235,1,Self Enquiry
202901,1,19,Company Invited,3,12,Small Business,Male,4,4,Basic,4,Single,3,1,4,1,3,Executive,20556,1,Company Invited
202902,0,41,Company Invited,3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,1,1,Senior Manager,29610,1,Company Invited
202903,0,42,Company Invited,1,9,Salaried,Fe Male,4,5,Deluxe,3,Unmarried,4,1,2,0,1,Manager,25489,0,Company Invited
202904,0,27,Self Enquiry,3,36,Small Business,Male,3,4,Deluxe,3,Married,7,0,5,1,1,Manager,22984,0,Self Enquiry
202905,0,36,Self Enquiry,3,7,Small Business,Fe Male,4,4,Deluxe,3,Unmarried,3,0,4,0,3,Manager,23537,0,Self Enquiry
202906,0,35,Self Enquiry,3,28,Salaried,Male,4,3,Deluxe,3,Unmarried,3,0,3,1,1,Manager,24015,0,Self Enquiry
202907,1,27,Self Enquiry,1,31,Large Business,Male,4,6,Basic,3,Single,3,1,3,1,3,Executive,21018,1,Self Enquiry
202908,0,38,Self Enquiry,1,7,Large Business,Fe Male,3,4,Standard,3,Unmarried,6,0,5,1,2,Senior Manager,26169,1,Self Enquiry
202909,0,47,Company Invited,1,25,Small Business,Female,3,4,Standard,3,Divorced,7,0,3,1,1,Senior Manager,29205,1,Company Invited
202910,0,42,Self Enquiry,3,9,Salaried,Female,4,4,Super Deluxe,5,Divorced,2,0,5,1,,AVP,35273,1,Self Enquiry
202911,0,38,Company Invited,3,16,Small Business,Male,4,4,Standard,4,Married,3,0,2,1,1,Senior Manager,27512,1,Company Invited
202912,0,53,Self Enquiry,1,13,Large Business,Male,4,4,Deluxe,5,Married,5,1,4,1,3,Manager,24255,0,Self Enquiry
202913,1,33,Company Invited,3,18,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,3,1,2,Manager,23385,1,Company Invited
202914,0,25,Company Invited,3,31,Small Business,Male,3,4,Basic,3,Divorced,2,0,4,0,2,Executive,21078,0,Company Invited
202915,0,39,Self Enquiry,1,17,Small Business,Female,4,4,Deluxe,3,Divorced,5,0,3,1,3,Manager,28502,0,Self Enquiry
202916,0,38,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,4,Divorced,8,0,2,1,2,Manager,25125,0,Self Enquiry
202917,0,50,Self Enquiry,1,25,Salaried,Male,3,5,King,3,Married,,1,3,0,2,VP,38180,1,Self Enquiry
202918,0,25,Self Enquiry,1,30,Small Business,Male,3,3,Basic,3,Divorced,3,1,4,0,2,Executive,21403,0,Self Enquiry
202919,0,27,Self Enquiry,3,35,Small Business,Male,4,4,Deluxe,4,Divorced,3,0,3,1,1,Manager,24950,0,Self Enquiry
202920,0,25,Self Enquiry,1,24,Salaried,Male,4,5,Basic,4,Divorced,3,0,3,1,2,Executive,20805,0,Self Enquiry
202921,0,51,Company Invited,2,10,Small Business,Male,3,4,King,4,Divorced,,0,2,1,1,VP,36878,1,Company Invited
202922,0,26,Self Enquiry,3,20,Small Business,Male,3,4,Basic,3,Divorced,3,0,3,1,1,Executive,20774,0,Self Enquiry
202923,1,25,Company Invited,1,14,Salaried,Female,3,4,Basic,3,Divorced,3,1,4,0,1,Executive,21564,1,Company Invited
202924,1,31,Company Invited,3,19,Salaried,Male,4,5,Basic,5,Divorced,3,0,5,1,1,Executive,20711,1,Company Invited
202925,0,35,Self Enquiry,1,7,Salaried,Male,3,5,Basic,3,Divorced,3,1,2,0,1,Executive,22300,0,Self Enquiry
202926,1,32,Self Enquiry,3,20,Small Business,Male,3,4,Deluxe,5,Married,4,0,2,0,1,Manager,22911,1,Self Enquiry
202927,0,36,Self Enquiry,1,32,Salaried,Male,3,5,Deluxe,3,Unmarried,6,0,2,0,2,Manager,22359,0,Self Enquiry
202928,0,32,Self Enquiry,3,13,Small Business,Male,4,3,Deluxe,3,Married,6,0,5,1,3,Manager,24138,0,Self Enquiry
202929,0,28,Self Enquiry,1,13,Small Business,Female,4,5,Basic,3,Married,2,0,2,1,2,Executive,20865,0,Self Enquiry
202930,0,38,Self Enquiry,3,9,Small Business,Male,4,4,Deluxe,3,Divorced,6,1,3,0,2,Manager,28280,0,Self Enquiry
202931,0,21,Self Enquiry,1,7,Salaried,Female,3,5,Basic,4,Unmarried,3,0,4,1,1,Executive,21514,0,Self Enquiry
202932,0,43,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,22767,0,Self Enquiry
202933,0,44,Self Enquiry,1,13,Salaried,Male,3,5,Super Deluxe,3,Married,6,1,3,1,,AVP,35305,1,Self Enquiry
202934,0,39,Self Enquiry,1,7,Salaried,Female,3,4,Basic,5,Unmarried,5,0,2,1,2,Executive,21297,0,Self Enquiry
202935,0,44,Company Invited,1,16,Small Business,Male,4,4,Deluxe,3,Married,5,1,3,1,1,Manager,24357,0,Company Invited
202936,0,49,Self Enquiry,1,7,Salaried,Female,3,5,Super Deluxe,5,Divorced,2,0,4,0,2,AVP,34080,1,Self Enquiry
202937,0,45,Self Enquiry,2,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,6,0,5,1,2,Manager,24663,0,Self Enquiry
202938,0,35,Self Enquiry,3,21,Large Business,Female,3,4,Basic,3,Married,3,1,5,1,2,Executive,21257,0,Self Enquiry
202939,1,28,Self Enquiry,3,9,Small Business,Male,3,4,Basic,5,Married,2,0,5,0,2,Executive,21719,1,Self Enquiry
202940,0,22,Self Enquiry,3,29,Large Business,Male,3,4,Basic,3,Unmarried,3,0,2,1,2,Executive,22125,0,Self Enquiry
202941,0,45,Self Enquiry,1,10,Salaried,Male,3,4,King,3,Divorced,,1,2,1,1,VP,38191,1,Self Enquiry
202942,0,23,Self Enquiry,1,13,Small Business,Male,4,4,Basic,3,Divorced,2,0,2,1,1,Executive,21451,0,Self Enquiry
202943,0,34,Self Enquiry,3,15,Small Business,Male,3,4,Deluxe,3,Married,2,0,2,1,2,Manager,25782,0,Self Enquiry
202944,0,33,Self Enquiry,1,16,Salaried,Female,4,4,Deluxe,3,Divorced,3,1,5,1,3,Manager,25000,0,Self Enquiry
202945,0,31,Company Invited,1,10,Small Business,Female,4,4,Basic,3,Married,3,0,3,1,2,Executive,20761,0,Company Invited
202946,0,54,Self Enquiry,3,7,Small Business,Fe Male,3,4,Deluxe,5,Unmarried,2,0,2,1,2,Manager,27059,0,Self Enquiry
202947,0,35,Self Enquiry,1,7,Salaried,Male,3,4,Basic,3,Divorced,3,0,3,1,1,Executive,21369,0,Self Enquiry
202948,1,46,Company Invited,3,33,Salaried,Female,4,4,Deluxe,5,Divorced,4,0,2,0,1,Manager,22964,1,Company Invited
202949,0,27,Self Enquiry,1,13,Salaried,Female,4,4,Basic,3,Divorced,3,1,2,0,1,Executive,21337,0,Self Enquiry
202950,0,38,Self Enquiry,1,10,Salaried,Male,3,4,Standard,3,Divorced,3,0,2,1,1,Senior Manager,28112,1,Self Enquiry
202951,0,30,Self Enquiry,3,10,Small Business,Female,4,4,Deluxe,3,Divorced,3,0,2,0,1,Manager,24239,0,Self Enquiry
202952,0,36,Self Enquiry,1,13,Salaried,Male,3,6,Deluxe,3,Unmarried,3,0,5,1,1,Manager,25324,0,Self Enquiry
202953,0,34,Company Invited,1,13,Salaried,Male,2,4,Deluxe,3,Married,5,0,5,1,1,Manager,26403,0,Company Invited
202954,0,55,Self Enquiry,2,26,Small Business,Male,3,4,Standard,4,Divorced,4,0,3,1,1,Senior Manager,29403,1,Self Enquiry
202955,0,37,Self Enquiry,1,16,Small Business,Male,3,5,Deluxe,4,Married,4,1,4,1,1,Manager,27525,0,Self Enquiry
202956,0,28,Self Enquiry,1,10,Small Business,Male,3,5,Basic,3,Single,2,0,2,0,1,Executive,20723,0,Self Enquiry
202957,1,21,Self Enquiry,1,,Small Business,Male,3,4,Basic,3,Single,3,1,5,0,1,Executive,19687,1,Self Enquiry
202958,1,34,Company Invited,1,10,Salaried,Male,4,4,Basic,5,Unmarried,3,1,5,1,3,Executive,22026,1,Company Invited
202959,0,36,Company Invited,1,10,Salaried,Male,3,,Basic,3,Divorced,3,0,2,1,2,Executive,19959,0,Company Invited
202960,0,24,Self Enquiry,1,11,Small Business,Male,3,3,Basic,5,Divorced,4,0,4,0,2,Executive,21497,0,Self Enquiry
202961,0,26,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,4,Divorced,2,0,4,0,1,Manager,23529,0,Self Enquiry
202962,0,39,Self Enquiry,3,14,Small Business,Female,3,5,Deluxe,3,Unmarried,2,0,2,1,2,Manager,22706,0,Self Enquiry
202963,0,30,Company Invited,1,7,Salaried,Male,4,6,Basic,3,Married,3,0,2,1,1,Executive,21398,0,Company Invited
202964,0,49,Self Enquiry,3,9,Small Business,Male,3,3,Deluxe,4,Divorced,5,0,3,1,1,Manager,26798,0,Self Enquiry
202965,0,28,Company Invited,3,10,Small Business,Female,4,3,Deluxe,3,Married,3,1,2,1,3,Manager,23325,0,Company Invited
202966,0,38,Self Enquiry,1,17,Salaried,Male,4,3,Basic,3,Unmarried,5,0,4,1,2,Executive,23358,0,Self Enquiry
202967,0,51,Self Enquiry,1,35,Small Business,Male,4,3,Basic,3,Divorced,3,1,2,1,3,Executive,21899,0,Self Enquiry
202968,0,35,Self Enquiry,1,16,Small Business,Fe Male,3,5,Standard,4,Unmarried,3,0,2,1,2,Senior Manager,27299,1,Self Enquiry
202969,1,25,Self Enquiry,3,10,Salaried,Female,4,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,23255,1,Self Enquiry
202970,0,40,Self Enquiry,1,9,Large Business,Female,4,5,Deluxe,3,Unmarried,3,0,2,1,1,Manager,23231,0,Self Enquiry
202971,0,33,Self Enquiry,3,17,Small Business,Male,3,4,Deluxe,3,Unmarried,3,0,4,0,2,Manager,24074,0,Self Enquiry
202972,1,51,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Divorced,5,1,5,1,1,Manager,25474,1,Company Invited
202973,0,39,Self Enquiry,1,7,Salaried,Fe Male,3,3,Deluxe,3,Unmarried,2,0,2,1,2,Manager,26303,0,Self Enquiry
202974,0,28,Self Enquiry,1,7,Salaried,Female,4,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,26090,1,Self Enquiry
202975,0,33,Self Enquiry,1,10,Salaried,Female,3,4,Standard,3,Single,5,0,2,1,2,Senior Manager,29837,1,Self Enquiry
202976,0,48,Self Enquiry,3,21,Small Business,Male,3,4,Deluxe,5,Unmarried,4,0,2,0,2,Manager,23638,0,Self Enquiry
202977,0,41,Company Invited,3,12,Salaried,Male,3,5,Standard,5,Divorced,7,1,5,0,2,Senior Manager,29153,1,Company Invited
202978,0,54,Self Enquiry,1,14,Salaried,Male,3,3,Super Deluxe,3,Divorced,5,0,2,0,1,AVP,33492,1,Self Enquiry
202979,0,42,Self Enquiry,2,17,Salaried,Male,4,5,King,3,Married,,0,2,1,1,VP,37819,1,Self Enquiry
202980,0,61,Self Enquiry,3,23,Small Business,Male,3,4,Deluxe,5,Unmarried,2,0,4,1,1,Manager,24083,0,Self Enquiry
202981,0,28,Company Invited,1,17,Salaried,Male,3,4,Standard,5,Married,3,0,3,1,1,Senior Manager,27471,1,Company Invited
202982,0,42,Self Enquiry,2,7,Salaried,Male,3,5,King,3,Divorced,,0,2,1,2,VP,37867,1,Self Enquiry
202983,0,51,Self Enquiry,3,15,Small Business,Male,3,4,Basic,4,Divorced,2,0,2,1,1,Executive,22553,0,Self Enquiry
202984,1,29,Self Enquiry,1,7,Salaried,Female,4,6,Basic,4,Single,2,1,2,1,1,Executive,20894,1,Self Enquiry
202985,0,37,Company Invited,1,15,Salaried,Female,4,3,Standard,5,Divorced,2,0,3,0,1,Senior Manager,30391,1,Company Invited
202986,0,39,Self Enquiry,1,7,Salaried,Fe Male,3,4,Standard,3,Unmarried,6,1,2,0,2,Senior Manager,26539,1,Self Enquiry
202987,0,45,Company Invited,1,31,Small Business,Male,3,6,Basic,3,Unmarried,4,0,3,0,2,Executive,22386,0,Company Invited
